Cluster,,household_ID,Cluster,label
4,2521,ID2522,4,normal
4,2533,ID2534,4,normal
4,2534,ID2535,4,normal
4,2535,ID2536,4,normal
4,2542,ID2543,4,normal
4,2545,ID2546,4,normal
4,2550,ID2551,4,normal
4,2552,ID2553,4,normal
4,2555,ID2556,4,normal
4,2558,ID2559,4,normal
4,2568,ID2569,4,normal
4,2574,ID2575,4,normal
4,2575,ID2576,4,normal
4,2577,ID2578,4,normal
4,2580,ID2581,4,normal
4,2581,ID2582,4,normal
4,2582,ID2583,4,normal
4,2587,ID2588,4,high
4,2595,ID2596,4,normal
4,2596,ID2597,4,normal
4,2598,ID2599,4,normal
4,2604,ID2605,4,normal
4,2606,ID2607,4,normal
4,2611,ID2612,4,normal
4,2614,ID2615,4,normal
4,2616,ID2617,4,normal
4,2620,ID2621,4,normal
4,2622,ID2623,4,normal
4,2624,ID2625,4,normal
4,2631,ID2632,4,normal
4,2636,ID2637,4,normal
4,2638,ID2639,4,normal
4,2645,ID2646,4,normal
4,2656,ID2657,4,normal
4,2658,ID2659,4,normal
4,2659,ID2660,4,high
4,2662,ID2663,4,normal
4,2664,ID2665,4,normal
4,2668,ID2669,4,normal
4,2680,ID2681,4,normal
4,2684,ID2685,4,normal
4,2688,ID2689,4,normal
4,2689,ID2690,4,normal
4,2693,ID2694,4,normal
4,2695,ID2696,4,normal
4,2698,ID2699,4,normal
4,2702,ID2703,4,normal
4,2705,ID2706,4,normal
4,2706,ID2707,4,normal
4,2713,ID2714,4,normal
4,2714,ID2715,4,normal
4,2716,ID2717,4,normal
4,2725,ID2726,4,normal
4,2731,ID2732,4,normal
4,2733,ID2734,4,normal
4,2745,ID2746,4,normal
4,2755,ID2756,4,normal
4,2761,ID2762,4,normal
4,2769,ID2770,4,high
4,2770,ID2771,4,normal
4,2776,ID2777,4,normal
4,2777,ID2778,4,high
4,2779,ID2780,4,normal
4,2786,ID2787,4,normal
4,2788,ID2789,4,normal
4,2789,ID2790,4,normal
4,2793,ID2794,4,normal
4,2794,ID2795,4,normal
4,2796,ID2797,4,normal
4,2807,ID2808,4,normal
4,2811,ID2812,4,normal
4,2816,ID2817,4,normal
4,2817,ID2818,4,normal
4,2822,ID2823,4,normal
4,2833,ID2834,4,normal
4,2835,ID2836,4,normal
4,2837,ID2838,4,normal
4,2840,ID2841,4,normal
4,2844,ID2845,4,normal
4,2854,ID2855,4,normal
4,2861,ID2862,4,normal
4,2880,ID2881,4,normal
4,2889,ID2890,4,normal
4,2900,ID2901,4,normal
4,2901,ID2902,4,normal
4,2902,ID2903,4,normal
4,2908,ID2909,4,normal
4,2913,ID2914,4,normal
4,2918,ID2919,4,high
4,2920,ID2921,4,normal
4,2922,ID2923,4,normal
4,2924,ID2925,4,normal
4,2925,ID2926,4,normal
4,2932,ID2933,4,normal
4,2933,ID2934,4,normal
4,2940,ID2941,4,normal
4,2943,ID2944,4,normal
4,2946,ID2947,4,normal
4,2962,ID2963,4,normal
4,2969,ID2970,4,normal
4,2977,ID2978,4,normal
4,2978,ID2979,4,normal
4,2980,ID2981,4,normal
4,2983,ID2984,4,normal
4,2984,ID2985,4,high
4,2985,ID2986,4,normal
4,2990,ID2991,4,normal
4,2996,ID2997,4,normal
4,2997,ID2998,4,normal
4,2999,ID3000,4,normal
4,3004,ID3005,4,normal
4,3005,ID3006,4,normal
4,3008,ID3009,4,normal
4,3015,ID3016,4,normal
4,3017,ID3018,4,normal
4,3022,ID3023,4,normal
4,3040,ID3041,4,normal
4,3045,ID3046,4,normal
4,3057,ID3058,4,normal
4,3060,ID3061,4,normal
4,3061,ID3062,4,normal
4,3065,ID3066,4,normal
4,3066,ID3067,4,normal
4,3067,ID3068,4,normal
4,3068,ID3069,4,high
4,3069,ID3070,4,normal
4,3070,ID3071,4,normal
4,3073,ID3074,4,normal
4,3074,ID3075,4,normal
4,3075,ID3076,4,normal
4,3079,ID3080,4,normal
4,3083,ID3084,4,normal
4,3084,ID3085,4,normal
4,3086,ID3087,4,normal
4,3088,ID3089,4,normal
4,3091,ID3092,4,normal
4,3096,ID3097,4,normal
4,3099,ID3100,4,normal
4,3102,ID3103,4,normal
4,3103,ID3104,4,normal
4,3107,ID3108,4,normal
4,3110,ID3111,4,normal
4,3125,ID3126,4,normal
4,3132,ID3133,4,normal
4,3136,ID3137,4,normal
4,3137,ID3138,4,normal
4,3140,ID3141,4,normal
4,3141,ID3142,4,normal
4,3147,ID3148,4,high
4,3151,ID3152,4,normal
4,3152,ID3153,4,normal
4,3158,ID3159,4,normal
4,3162,ID3163,4,normal
4,3166,ID3167,4,normal
4,3174,ID3175,4,high
4,3176,ID3177,4,normal
4,3178,ID3179,4,normal
4,3181,ID3182,4,normal
4,3187,ID3188,4,normal
4,3188,ID3189,4,normal
4,3190,ID3191,4,normal
4,3191,ID3192,4,high
4,3192,ID3193,4,normal
4,3206,ID3207,4,normal
4,3207,ID3208,4,normal
4,3212,ID3213,4,normal
4,3214,ID3215,4,normal
4,3216,ID3217,4,normal
4,3219,ID3220,4,normal
4,3221,ID3222,4,high
4,3224,ID3225,4,normal
4,3228,ID3229,4,normal
4,3229,ID3230,4,normal
4,3230,ID3231,4,normal
4,3232,ID3233,4,normal
4,3233,ID3234,4,normal
4,3235,ID3236,4,normal
4,3237,ID3238,4,normal
4,3239,ID3240,4,high
4,3241,ID3242,4,normal
4,3243,ID3244,4,normal
4,3247,ID3248,4,normal
4,3248,ID3249,4,normal
4,3259,ID3260,4,normal
4,3266,ID3267,4,high
4,3267,ID3268,4,normal
4,3268,ID3269,4,normal
4,3269,ID3270,4,normal
4,3277,ID3278,4,normal
4,3291,ID3292,4,normal
4,3292,ID3293,4,normal
4,3302,ID3303,4,normal
4,3303,ID3304,4,normal
4,3313,ID3314,4,normal
4,3314,ID3315,4,normal
4,3315,ID3316,4,normal
4,3321,ID3322,4,normal
4,3325,ID3326,4,normal
4,3332,ID3333,4,normal
4,3334,ID3335,4,normal
4,3336,ID3337,4,normal
4,3338,ID3339,4,normal
4,3340,ID3341,4,high
4,3342,ID3343,4,normal
4,3357,ID3358,4,normal
4,3359,ID3360,4,normal
4,3362,ID3363,4,normal
4,3363,ID3364,4,normal
4,3371,ID3372,4,normal
4,3379,ID3380,4,normal
4,3383,ID3384,4,normal
4,3386,ID3387,4,normal
4,3387,ID3388,4,normal
4,3390,ID3391,4,normal
4,3393,ID3394,4,normal
4,3395,ID3396,4,normal
4,3398,ID3399,4,high
4,3401,ID3402,4,normal
4,3402,ID3403,4,normal
4,3409,ID3410,4,normal
4,3410,ID3411,4,normal
4,3411,ID3412,4,normal
4,3412,ID3413,4,normal
4,3413,ID3414,4,normal
4,3418,ID3419,4,normal
4,3419,ID3420,4,normal
4,3425,ID3426,4,normal
4,3431,ID3432,4,normal
4,3434,ID3435,4,normal
4,3440,ID3441,4,high
4,3443,ID3444,4,normal
4,3444,ID3445,4,normal
4,3445,ID3446,4,normal
4,3446,ID3447,4,normal
4,3451,ID3452,4,normal
4,3452,ID3453,4,normal
4,3454,ID3455,4,normal
4,3458,ID3459,4,normal
4,3459,ID3460,4,normal
4,3461,ID3462,4,normal
4,3465,ID3466,4,normal
4,3466,ID3467,4,normal
4,3468,ID3469,4,normal
4,3469,ID3470,4,normal
4,3471,ID3472,4,normal
4,3472,ID3473,4,normal
4,3473,ID3474,4,normal
4,3484,ID3485,4,normal
4,3487,ID3488,4,normal
4,3488,ID3489,4,normal
4,3490,ID3491,4,normal
4,3492,ID3493,4,normal
4,3499,ID3500,4,normal
4,3503,ID3504,4,normal
4,3509,ID3510,4,normal
4,3510,ID3511,4,normal
4,3514,ID3515,4,normal
4,3519,ID3520,4,normal
4,3521,ID3522,4,normal
4,3526,ID3527,4,normal
4,3533,ID3534,4,normal
4,3534,ID3535,4,normal
4,3535,ID3536,4,normal
4,3538,ID3539,4,normal
4,3540,ID3541,4,normal
4,3542,ID3543,4,normal
4,3550,ID3551,4,normal
4,3558,ID3559,4,normal
4,3559,ID3560,4,normal
4,3561,ID3562,4,normal
4,3571,ID3572,4,normal
4,3573,ID3574,4,high
4,3576,ID3577,4,normal
4,3578,ID3579,4,normal
4,3581,ID3582,4,normal
4,3588,ID3589,4,normal
4,3591,ID3592,4,normal
4,3595,ID3596,4,high
4,3606,ID3607,4,normal
4,3612,ID3613,4,normal
4,3621,ID3622,4,normal
4,3622,ID3623,4,normal
4,3623,ID3624,4,high
4,3625,ID3626,4,normal
4,3626,ID3627,4,normal
4,3634,ID3635,4,normal
4,3639,ID3640,4,normal
4,3642,ID3643,4,normal
4,3646,ID3647,4,high
4,3650,ID3651,4,normal
4,3655,ID3656,4,normal
4,3656,ID3657,4,normal
4,3657,ID3658,4,normal
4,3661,ID3662,4,high
4,3662,ID3663,4,normal
4,3663,ID3664,4,normal
4,3665,ID3666,4,normal
4,3666,ID3667,4,normal
4,3675,ID3676,4,normal
4,3676,ID3677,4,normal
4,3679,ID3680,4,normal
4,3680,ID3681,4,normal
4,3688,ID3689,4,normal
4,3693,ID3694,4,normal
4,3696,ID3697,4,normal
4,3706,ID3707,4,normal
4,3707,ID3708,4,normal
4,3712,ID3713,4,normal
4,3713,ID3714,4,normal
4,3715,ID3716,4,normal
4,3716,ID3717,4,normal
4,3717,ID3718,4,normal
4,3718,ID3719,4,normal
4,3719,ID3720,4,normal
4,3724,ID3725,4,normal
4,3726,ID3727,4,normal
4,3727,ID3728,4,high
4,3729,ID3730,4,high
4,3730,ID3731,4,normal
4,3732,ID3733,4,high
4,3741,ID3742,4,normal
4,3751,ID3752,4,normal
4,3754,ID3755,4,normal
4,3762,ID3763,4,normal
4,3769,ID3770,4,high
4,3773,ID3774,4,normal
4,3778,ID3779,4,normal
4,3779,ID3780,4,normal
4,3781,ID3782,4,normal
4,3789,ID3790,4,normal
4,3792,ID3793,4,normal
4,3793,ID3794,4,normal
4,3794,ID3795,4,normal
4,3801,ID3802,4,normal
4,3802,ID3803,4,normal
4,3803,ID3804,4,normal
4,3804,ID3805,4,normal
4,3805,ID3806,4,high
4,3814,ID3815,4,normal
4,3824,ID3825,4,high
4,3837,ID3838,4,normal
4,3838,ID3839,4,normal
4,3848,ID3849,4,normal
4,3850,ID3851,4,normal
4,3856,ID3857,4,normal
4,3859,ID3860,4,normal
4,3860,ID3861,4,normal
4,3861,ID3862,4,normal
4,3867,ID3868,4,normal
4,3876,ID3877,4,normal
4,3878,ID3879,4,normal
4,3884,ID3885,4,high
4,3892,ID3893,4,normal
4,3893,ID3894,4,normal
4,3900,ID3901,4,normal
4,3909,ID3910,4,normal
4,3910,ID3911,4,normal
4,3919,ID3920,4,normal
4,3920,ID3921,4,normal
4,3926,ID3927,4,normal
4,3927,ID3928,4,normal
4,3929,ID3930,4,normal
4,3934,ID3935,4,normal
4,3941,ID3942,4,normal
4,3945,ID3946,4,normal
4,3947,ID3948,4,normal
4,3952,ID3953,4,normal
4,3961,ID3962,4,normal
4,3966,ID3967,4,normal
4,3967,ID3968,4,normal
4,3969,ID3970,4,normal
4,3975,ID3976,4,normal
4,3979,ID3980,4,normal
4,3983,ID3984,4,normal
4,4000,ID4001,4,normal
4,4002,ID4003,4,normal
4,4012,ID4013,4,normal
4,4029,ID4030,4,normal
4,4039,ID4040,4,normal
4,4040,ID4041,4,normal
4,4041,ID4042,4,normal
4,4048,ID4049,4,normal
4,4057,ID4058,4,normal
5,0,ID0001,5,normal
5,2,ID0003,5,normal
5,3,ID0004,5,high
5,6,ID0007,5,normal
5,13,ID0014,5,normal
5,16,ID0017,5,normal
5,20,ID0021,5,low
5,21,ID0022,5,normal
5,27,ID0028,5,normal
5,29,ID0030,5,normal
5,31,ID0032,5,normal
5,32,ID0033,5,normal
5,39,ID0040,5,normal
5,45,ID0046,5,normal
5,63,ID0064,5,normal
5,68,ID0069,5,high
5,75,ID0076,5,normal
5,85,ID0086,5,normal
5,95,ID0096,5,normal
5,99,ID0100,5,normal
5,104,ID0105,5,normal
5,105,ID0106,5,normal
5,106,ID0107,5,normal
5,108,ID0109,5,normal
5,112,ID0113,5,normal
5,116,ID0117,5,normal
5,118,ID0119,5,normal
5,122,ID0123,5,normal
5,126,ID0127,5,high
5,130,ID0131,5,normal
5,133,ID0134,5,normal
5,142,ID0143,5,normal
5,146,ID0147,5,low
5,152,ID0153,5,normal
5,162,ID0163,5,normal
5,171,ID0172,5,normal
5,173,ID0174,5,normal
5,176,ID0177,5,high
5,181,ID0182,5,high
5,186,ID0187,5,normal
5,188,ID0189,5,high
5,200,ID0201,5,normal
5,203,ID0204,5,normal
5,206,ID0207,5,normal
5,209,ID0210,5,high
5,222,ID0223,5,normal
5,224,ID0225,5,normal
5,225,ID0226,5,normal
5,228,ID0229,5,high
5,236,ID0237,5,normal
5,240,ID0241,5,normal
5,243,ID0244,5,normal
5,244,ID0245,5,normal
5,248,ID0249,5,normal
5,250,ID0251,5,normal
5,252,ID0253,5,low
5,255,ID0256,5,normal
5,260,ID0261,5,normal
5,262,ID0263,5,normal
5,271,ID0272,5,normal
5,277,ID0278,5,normal
5,279,ID0280,5,high
5,288,ID0289,5,normal
5,296,ID0297,5,normal
5,301,ID0302,5,normal
5,320,ID0321,5,normal
5,324,ID0325,5,normal
5,328,ID0329,5,normal
5,331,ID0332,5,normal
5,345,ID0346,5,normal
5,347,ID0348,5,normal
5,349,ID0350,5,normal
5,350,ID0351,5,low
5,363,ID0364,5,normal
5,366,ID0367,5,normal
5,370,ID0371,5,high
5,380,ID0381,5,normal
5,382,ID0383,5,normal
5,384,ID0385,5,normal
5,388,ID0389,5,normal
5,394,ID0395,5,high
5,397,ID0398,5,normal
5,398,ID0399,5,normal
5,408,ID0409,5,normal
5,410,ID0411,5,normal
5,418,ID0419,5,normal
5,425,ID0426,5,normal
5,426,ID0427,5,normal
5,427,ID0428,5,normal
5,434,ID0435,5,normal
5,439,ID0440,5,normal
5,440,ID0441,5,normal
5,442,ID0443,5,normal
5,446,ID0447,5,normal
5,450,ID0451,5,normal
5,453,ID0454,5,normal
5,454,ID0455,5,normal
5,460,ID0461,5,normal
5,479,ID0480,5,normal
5,491,ID0492,5,normal
5,494,ID0495,5,normal
5,497,ID0498,5,normal
5,511,ID0512,5,normal
5,517,ID0518,5,normal
5,525,ID0526,5,normal
5,532,ID0533,5,normal
5,538,ID0539,5,high
5,542,ID0543,5,high
5,543,ID0544,5,high
5,546,ID0547,5,normal
5,551,ID0552,5,normal
5,554,ID0555,5,high
5,555,ID0556,5,normal
5,559,ID0560,5,normal
5,565,ID0566,5,normal
5,569,ID0570,5,normal
5,571,ID0572,5,normal
5,572,ID0573,5,normal
5,596,ID0597,5,normal
5,605,ID0606,5,normal
5,612,ID0613,5,normal
5,622,ID0623,5,normal
5,624,ID0625,5,normal
5,629,ID0630,5,high
5,631,ID0632,5,low
5,633,ID0634,5,normal
5,634,ID0635,5,low
5,639,ID0640,5,normal
5,641,ID0642,5,normal
5,642,ID0643,5,normal
5,644,ID0645,5,normal
5,650,ID0651,5,normal
5,656,ID0657,5,normal
5,666,ID0667,5,normal
5,697,ID0698,5,normal
5,699,ID0700,5,normal
5,709,ID0710,5,normal
5,713,ID0714,5,normal
5,719,ID0720,5,normal
5,722,ID0723,5,normal
5,725,ID0726,5,normal
5,731,ID0732,5,normal
5,738,ID0739,5,normal
5,739,ID0740,5,normal
5,758,ID0759,5,normal
5,761,ID0762,5,normal
5,801,ID0802,5,normal
5,802,ID0803,5,normal
5,804,ID0805,5,normal
5,806,ID0807,5,normal
5,807,ID0808,5,normal
5,816,ID0817,5,normal
5,822,ID0823,5,normal
5,837,ID0838,5,normal
5,846,ID0847,5,normal
5,851,ID0852,5,normal
5,861,ID0862,5,normal
5,862,ID0863,5,normal
5,863,ID0864,5,normal
5,865,ID0866,5,low
5,867,ID0868,5,normal
5,887,ID0888,5,normal
5,888,ID0889,5,normal
5,890,ID0891,5,low
5,892,ID0893,5,normal
5,893,ID0894,5,normal
5,911,ID0912,5,normal
5,919,ID0920,5,normal
5,921,ID0922,5,normal
5,928,ID0929,5,normal
5,930,ID0931,5,normal
5,933,ID0934,5,normal
5,935,ID0936,5,normal
5,943,ID0944,5,high
5,950,ID0951,5,high
5,955,ID0956,5,normal
5,957,ID0958,5,normal
5,961,ID0962,5,normal
5,963,ID0964,5,normal
5,965,ID0966,5,normal
5,968,ID0969,5,normal
5,986,ID0987,5,high
5,990,ID0991,5,normal
5,1007,ID1008,5,normal
5,1009,ID1010,5,normal
5,1013,ID1014,5,normal
5,1020,ID1021,5,normal
5,1026,ID1027,5,normal
5,1029,ID1030,5,normal
5,1030,ID1031,5,normal
5,1031,ID1032,5,normal
5,1038,ID1039,5,normal
5,1039,ID1040,5,normal
5,1040,ID1041,5,normal
5,1046,ID1047,5,normal
5,1053,ID1054,5,high
5,1055,ID1056,5,normal
5,1057,ID1058,5,normal
5,1071,ID1072,5,normal
5,1079,ID1080,5,normal
5,1085,ID1086,5,normal
5,1088,ID1089,5,normal
5,1093,ID1094,5,high
5,1095,ID1096,5,normal
5,1097,ID1098,5,normal
5,1105,ID1106,5,normal
5,1108,ID1109,5,normal
5,1109,ID1110,5,normal
5,1113,ID1114,5,normal
5,1121,ID1122,5,normal
5,1125,ID1126,5,normal
5,1131,ID1132,5,high
5,1138,ID1139,5,normal
5,1144,ID1145,5,normal
5,1160,ID1161,5,normal
5,1162,ID1163,5,high
5,1168,ID1169,5,normal
5,1178,ID1179,5,low
5,1190,ID1191,5,normal
5,1194,ID1195,5,normal
5,1196,ID1197,5,normal
5,1197,ID1198,5,normal
5,1202,ID1203,5,normal
5,1209,ID1210,5,normal
5,1214,ID1215,5,normal
5,1215,ID1216,5,normal
5,1224,ID1225,5,normal
5,1229,ID1230,5,normal
5,1230,ID1231,5,normal
5,1235,ID1236,5,normal
5,1244,ID1245,5,normal
5,1249,ID1250,5,normal
5,1252,ID1253,5,normal
5,1256,ID1257,5,normal
5,1261,ID1262,5,high
5,1262,ID1263,5,normal
5,1271,ID1272,5,high
5,1281,ID1282,5,normal
5,1291,ID1292,5,normal
5,1298,ID1299,5,normal
5,1300,ID1301,5,normal
5,1316,ID1317,5,normal
5,1322,ID1323,5,normal
5,1334,ID1335,5,high
5,1335,ID1336,5,high
5,1343,ID1344,5,normal
5,1348,ID1349,5,low
5,1362,ID1363,5,normal
5,1365,ID1366,5,normal
5,1371,ID1372,5,normal
5,1375,ID1376,5,low
5,1382,ID1383,5,normal
5,1386,ID1387,5,normal
5,1387,ID1388,5,normal
5,1391,ID1392,5,normal
5,1392,ID1393,5,normal
5,1397,ID1398,5,normal
5,1402,ID1403,5,low
5,1410,ID1411,5,normal
5,1413,ID1414,5,low
5,1417,ID1418,5,normal
5,1419,ID1420,5,normal
5,1424,ID1425,5,normal
5,1425,ID1426,5,normal
5,1426,ID1427,5,normal
5,1430,ID1431,5,normal
5,1440,ID1441,5,normal
5,1452,ID1453,5,low
5,1453,ID1454,5,normal
5,1457,ID1458,5,high
5,1458,ID1459,5,normal
5,1468,ID1469,5,normal
5,1476,ID1477,5,normal
5,1491,ID1492,5,normal
5,1493,ID1494,5,normal
5,1496,ID1497,5,normal
5,1506,ID1507,5,normal
5,1507,ID1508,5,normal
5,1519,ID1520,5,normal
5,1525,ID1526,5,normal
5,1527,ID1528,5,normal
5,1528,ID1529,5,low
5,1540,ID1541,5,high
5,1557,ID1558,5,normal
5,1565,ID1566,5,low
5,1578,ID1579,5,normal
5,1588,ID1589,5,normal
5,1589,ID1590,5,normal
5,1590,ID1591,5,normal
5,1598,ID1599,5,normal
5,1600,ID1601,5,normal
5,1604,ID1605,5,normal
5,1609,ID1610,5,normal
5,1611,ID1612,5,normal
5,1613,ID1614,5,normal
5,1622,ID1623,5,normal
5,1623,ID1624,5,normal
5,1626,ID1627,5,normal
5,1635,ID1636,5,low
5,1636,ID1637,5,normal
5,1638,ID1639,5,normal
5,1642,ID1643,5,normal
5,1644,ID1645,5,normal
5,1648,ID1649,5,normal
5,1650,ID1651,5,normal
5,1651,ID1652,5,normal
5,1657,ID1658,5,high
5,1664,ID1665,5,normal
5,1683,ID1684,5,normal
5,1684,ID1685,5,normal
5,1696,ID1697,5,high
5,1700,ID1701,5,normal
5,1706,ID1707,5,low
5,1715,ID1716,5,high
5,1719,ID1720,5,normal
5,1723,ID1724,5,normal
5,1731,ID1732,5,normal
5,1737,ID1738,5,normal
5,1738,ID1739,5,normal
5,1739,ID1740,5,normal
5,1740,ID1741,5,normal
5,1744,ID1745,5,normal
5,1752,ID1753,5,normal
5,1753,ID1754,5,normal
5,1754,ID1755,5,normal
5,1755,ID1756,5,normal
5,1760,ID1761,5,normal
5,1770,ID1771,5,normal
5,1771,ID1772,5,low
5,1774,ID1775,5,normal
5,1781,ID1782,5,low
5,1784,ID1785,5,normal
5,1787,ID1788,5,low
5,1788,ID1789,5,normal
5,1791,ID1792,5,high
5,1793,ID1794,5,normal
5,1797,ID1798,5,normal
5,1799,ID1800,5,normal
5,1803,ID1804,5,normal
5,1804,ID1805,5,normal
5,1815,ID1816,5,high
5,1817,ID1818,5,high
5,1818,ID1819,5,normal
5,1822,ID1823,5,normal
5,1830,ID1831,5,normal
5,1834,ID1835,5,normal
5,1837,ID1838,5,normal
5,1840,ID1841,5,low
5,1841,ID1842,5,normal
5,1851,ID1852,5,normal
5,1862,ID1863,5,normal
5,1882,ID1883,5,normal
5,1886,ID1887,5,normal
5,1892,ID1893,5,normal
5,1895,ID1896,5,normal
5,1896,ID1897,5,low
5,1897,ID1898,5,normal
5,1900,ID1901,5,normal
5,1905,ID1906,5,normal
5,1908,ID1909,5,normal
5,1918,ID1919,5,normal
5,1928,ID1929,5,normal
5,1938,ID1939,5,normal
5,1940,ID1941,5,normal
5,1941,ID1942,5,normal
5,1942,ID1943,5,normal
5,1957,ID1958,5,normal
5,1964,ID1965,5,high
5,1965,ID1966,5,normal
5,1967,ID1968,5,normal
5,1971,ID1972,5,normal
5,1972,ID1973,5,normal
5,1973,ID1974,5,normal
5,1994,ID1995,5,normal
5,1996,ID1997,5,normal
5,2006,ID2007,5,normal
5,2007,ID2008,5,normal
5,2011,ID2012,5,normal
5,2016,ID2017,5,high
5,2018,ID2019,5,low
5,2021,ID2022,5,normal
5,2022,ID2023,5,high
5,2025,ID2026,5,normal
5,2028,ID2029,5,normal
5,2033,ID2034,5,low
5,2034,ID2035,5,normal
5,2037,ID2038,5,normal
5,2038,ID2039,5,normal
5,2039,ID2040,5,normal
5,2046,ID2047,5,normal
5,2049,ID2050,5,normal
5,2056,ID2057,5,normal
5,2060,ID2061,5,normal
5,2062,ID2063,5,normal
5,2063,ID2064,5,high
5,2064,ID2065,5,normal
5,2071,ID2072,5,high
5,2075,ID2076,5,normal
5,2087,ID2088,5,low
5,2091,ID2092,5,normal
5,2095,ID2096,5,normal
5,2107,ID2108,5,normal
5,2110,ID2111,5,normal
5,2115,ID2116,5,normal
5,2133,ID2134,5,normal
5,2142,ID2143,5,normal
5,2143,ID2144,5,normal
5,2149,ID2150,5,normal
5,2154,ID2155,5,normal
5,2173,ID2174,5,normal
5,2182,ID2183,5,normal
5,2194,ID2195,5,normal
5,2195,ID2196,5,normal
5,2206,ID2207,5,normal
5,2211,ID2212,5,normal
5,2214,ID2215,5,normal
5,2217,ID2218,5,normal
5,2218,ID2219,5,high
5,2228,ID2229,5,high
5,2242,ID2243,5,normal
5,2249,ID2250,5,normal
5,2253,ID2254,5,normal
5,2257,ID2258,5,normal
5,2261,ID2262,5,high
5,2269,ID2270,5,high
5,2273,ID2274,5,normal
5,2280,ID2281,5,normal
5,2281,ID2282,5,normal
5,2283,ID2284,5,normal
5,2287,ID2288,5,high
5,2290,ID2291,5,low
5,2293,ID2294,5,normal
5,2297,ID2298,5,normal
5,2298,ID2299,5,low
5,2303,ID2304,5,normal
5,2305,ID2306,5,high
5,2309,ID2310,5,normal
5,2312,ID2313,5,normal
5,2325,ID2326,5,low
5,2327,ID2328,5,normal
5,2329,ID2330,5,normal
5,2333,ID2334,5,normal
5,2336,ID2337,5,normal
5,2343,ID2344,5,normal
5,2346,ID2347,5,normal
5,2347,ID2348,5,normal
5,2349,ID2350,5,high
5,2357,ID2358,5,normal
5,2381,ID2382,5,normal
5,2385,ID2386,5,normal
5,2390,ID2391,5,high
5,2391,ID2392,5,normal
5,2392,ID2393,5,normal
5,2394,ID2395,5,normal
5,2396,ID2397,5,normal
5,2403,ID2404,5,normal
5,2405,ID2406,5,normal
5,2406,ID2407,5,normal
5,2408,ID2409,5,normal
5,2415,ID2416,5,high
5,2417,ID2418,5,normal
5,2430,ID2431,5,normal
5,2431,ID2432,5,normal
5,2432,ID2433,5,normal
5,2435,ID2436,5,normal
5,2440,ID2441,5,normal
5,2449,ID2450,5,high
5,2453,ID2454,5,normal
5,2454,ID2455,5,normal
5,2458,ID2459,5,normal
5,2467,ID2468,5,normal
5,2476,ID2477,5,normal
5,2480,ID2481,5,high
5,2485,ID2486,5,high
5,2497,ID2498,5,normal
5,2502,ID2503,5,normal
5,2511,ID2512,5,normal
5,2513,ID2514,5,normal
5,2514,ID2515,5,normal
5,2515,ID2516,5,normal
5,2518,ID2519,5,normal
5,2520,ID2521,5,normal
5,2522,ID2523,5,normal
5,2525,ID2526,5,normal
5,2532,ID2533,5,high
5,2538,ID2539,5,normal
5,2556,ID2557,5,normal
5,2559,ID2560,5,normal
5,2560,ID2561,5,high
5,2562,ID2563,5,normal
5,2563,ID2564,5,normal
5,2586,ID2587,5,normal
5,2590,ID2591,5,low
5,2593,ID2594,5,normal
5,2605,ID2606,5,low
5,2607,ID2608,5,normal
5,2617,ID2618,5,normal
5,2626,ID2627,5,normal
5,2627,ID2628,5,normal
5,2628,ID2629,5,normal
5,2630,ID2631,5,normal
5,2635,ID2636,5,normal
5,2642,ID2643,5,normal
5,2646,ID2647,5,normal
5,2653,ID2654,5,normal
5,2660,ID2661,5,normal
5,2665,ID2666,5,normal
5,2676,ID2677,5,normal
5,2678,ID2679,5,normal
5,2679,ID2680,5,normal
5,2696,ID2697,5,normal
5,2699,ID2700,5,normal
5,2700,ID2701,5,normal
5,2703,ID2704,5,normal
5,2710,ID2711,5,normal
5,2715,ID2716,5,normal
5,2717,ID2718,5,normal
5,2732,ID2733,5,normal
5,2734,ID2735,5,high
5,2738,ID2739,5,normal
5,2747,ID2748,5,normal
5,2748,ID2749,5,normal
5,2751,ID2752,5,normal
5,2752,ID2753,5,normal
5,2762,ID2763,5,normal
5,2764,ID2765,5,normal
5,2766,ID2767,5,normal
5,2767,ID2768,5,normal
5,2773,ID2774,5,high
5,2775,ID2776,5,normal
5,2778,ID2779,5,normal
5,2780,ID2781,5,high
5,2782,ID2783,5,normal
5,2783,ID2784,5,normal
5,2784,ID2785,5,normal
5,2787,ID2788,5,normal
5,2790,ID2791,5,normal
5,2795,ID2796,5,normal
5,2799,ID2800,5,normal
5,2801,ID2802,5,normal
5,2806,ID2807,5,normal
5,2809,ID2810,5,normal
5,2813,ID2814,5,high
5,2814,ID2815,5,normal
5,2831,ID2832,5,low
5,2832,ID2833,5,low
5,2839,ID2840,5,normal
5,2843,ID2844,5,normal
5,2845,ID2846,5,normal
5,2851,ID2852,5,normal
5,2852,ID2853,5,normal
5,2858,ID2859,5,normal
5,2859,ID2860,5,normal
5,2862,ID2863,5,low
5,2864,ID2865,5,normal
5,2866,ID2867,5,normal
5,2872,ID2873,5,normal
5,2873,ID2874,5,normal
5,2876,ID2877,5,normal
5,2878,ID2879,5,normal
5,2882,ID2883,5,normal
5,2888,ID2889,5,normal
5,2891,ID2892,5,normal
5,2896,ID2897,5,normal
5,2897,ID2898,5,high
5,2903,ID2904,5,normal
5,2907,ID2908,5,low
5,2909,ID2910,5,normal
5,2910,ID2911,5,normal
